840003234513799,  1407,68,01:05:20,01:05:28,     8,  0.14,  0.13,TEST  ,  0.01,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003250681674,  1659,16,00:57:46,01:05:39,   473, 45.20, 43.00,HS    ,  2.20,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003218920767,  1009,57,00:15:28,01:06:50,  3082, 22.84, 20.14,TEST  ,  2.70,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003218920920,  1162,18,01:00:48,01:07:25,   397, 33.20, 32.00,LS    ,  1.20,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003287325014,  9956,28,00:59:47,01:08:09,   502, 25.70, 23.50,LS    ,  2.20,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003218920920,  1162, 7,01:08:28,01:09:06,    38, 40.40, 40.20,LS    ,  0.20,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003287325014,  9956,30,01:08:38,01:09:32,    54, 46.20, 46.00,HS    ,  0.20,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003218920920,  1162, 4,01:09:27,01:09:37,    10, 36.70, 36.70,HS    ,  0.00,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003234513873,  1481,67,01:00:58,01:11:29,   631,  5.67,  2.46,TEST  ,  3.21,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003274076119,  9867, 7,01:09:15,01:11:33,   138, 40.20, 39.30,LS    ,  0.90,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003218920920,  1162, 3,01:09:44,01:11:47,   123, 30.10, 29.60,LS    ,  0.50,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003218920873,  1115,24,00:58:53,01:13:35,   882, 16.80, 12.90,HS    ,  3.90,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003205049486,  9600,64,00:56:05,01:13:41,  1056, 60.93, 55.25,TEST  ,  5.68,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003274076119,  9867, 6,01:12:04,01:13:36,    92, 43.10, 42.70,LS    ,  0.40,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003287325014,  9956,31,01:09:40,01:13:58,   258, 19.00, 18.00,LS    ,  1.00,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003218920901,  1143,19,01:04:52,01:14:08,   556, 33.00, 31.00,LS    ,  2.00,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003274076179,  8966,79,01:02:10,01:14:14,   724, 11.44,  7.42,TEST  ,  4.02,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003274076119,  9867, 8,01:14:20,01:14:39,    19, 54.50, 54.20,HS    ,  0.30,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003274076179,  8966,80,01:14:41,01:14:47,     6, 19.20, 19.31,TEST  , -0.11,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003274076119,  9867, 8,01:15:58,01:16:35,    37, 54.20, 53.80,HS    ,  0.40,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003274076179,  8966,80,01:14:47,01:17:55,   188, 19.31, 18.10,TEST  ,  1.21,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003274076119,  9867, 9,01:18:06,01:18:16,    10, 38.10, 38.00,HS    ,  0.10,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003274076119,  9867, 9,01:18:34,01:18:51,    17, 38.10, 37.80,HS    ,  0.30,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003250681820,  1805,78,01:06:31,01:19:47,   796, 25.70, 21.78,TEST  ,  3.92,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003250681820,  1805,75,01:20:25,01:21:22,    57, 43.86, 43.55,TEST  ,  0.31,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003218920920,  1162, 2,01:12:42,01:22:16,   574, 16.10, 14.60,LS    ,  1.50,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003287324973,  9890,26,00:58:28,01:22:22,  1434, 25.20, 20.30,HS    ,  4.90,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003250681673,  1658,24,01:15:02,01:23:31,   509, 12.90, 10.90,HS    ,  2.00,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003205049588,  9702,22,00:59:54,01:24:19,  1465, 32.20, 27.80,HS    ,  4.40,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003287324973,  9890,28,01:24:23,01:24:27,     4, 23.50, 23.50,LS    ,  0.00,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003234513873,  1481,66,01:11:49,01:25:26,   817, 11.84,  8.14,TEST  ,  3.70,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003250681674,  1659, 5,01:18:41,01:25:22,   401, 43.50, 41.90,HS    ,  1.60,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
840003234513799,  1407,65,01:05:45,01:26:34,  1249, 50.64, 43.99,TEST  ,  6.65,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
